 Destination Port	 Flow Duration	 Total Fwd Packets	 Total Backward Packets	Total Length of Fwd Packets	 Total Length of Bwd Packets	 Fwd Packet Length Max	 Fwd Packet Length Min	 Fwd Packet Length Mean	 Fwd Packet Length Std	Bwd Packet Length Max	 Bwd Packet Length Min	 Bwd Packet Length Mean	 Bwd Packet Length Std	Flow Bytes/s	 Flow Packets/s	 Flow IAT Mean	 Flow IAT Std	 Flow IAT Max	 Flow IAT Min	Fwd IAT Total	 Fwd IAT Mean	 Fwd IAT Std	 Fwd IAT Max	 Fwd IAT Min	Bwd IAT Total	 Bwd IAT Mean	 Bwd IAT Std	 Bwd IAT Max	 Bwd IAT Min	Fwd PSH Flags	 Bwd PSH Flags	 Fwd URG Flags	 Bwd URG Flags	 Fwd Header Length	 Bwd Header Length	Fwd Packets/s	 Bwd Packets/s	 Min Packet Length	 Max Packet Length	 Packet Length Mean	 Packet Length Std	 Packet Length Variance	FIN Flag Count	 SYN Flag Count	 RST Flag Count	 PSH Flag Count	 ACK Flag Count	 URG Flag Count	 CWE Flag Count	 ECE Flag Count	 Down/Up Ratio	 Average Packet Size	 Avg Fwd Segment Size	 Avg Bwd Segment Size	 Fwd Header Length	Fwd Avg Bytes/Bulk	 Fwd Avg Packets/Bulk	 Fwd Avg Bulk Rate	 Bwd Avg Bytes/Bulk	 Bwd Avg Packets/Bulk	Bwd Avg Bulk Rate	Subflow Fwd Packets	 Subflow Fwd Bytes	 Subflow Bwd Packets	 Subflow Bwd Bytes	Init_Win_bytes_forward	 Init_Win_bytes_backward	 act_data_pkt_fwd	 min_seg_size_forward	Active Mean	 Active Std	 Active Max	 Active Min	Idle Mean	 Idle Std	 Idle Max	 Idle Min	 Label
53	58990	1	1	60	142	60	60	60	0	142	142	142	0	3424.309205	33.90405153	58990	0	58990	58990	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	20	16.95202577	16.95202577	60	142	87.33333333	47.34272207	2241.333333	0	0	0	0	0	0	0	0	1	131	60	142	20	0	0	0	0	0	0	1	60	1	142	-1	-1	0	20	0	0	0	0	0	0	0	0	BENIGN
80	5404826	3	1	12	0	6	0	4	3.464101615	0	0	0	0	2.220237987	0.740079329	1801608.667	3045196.161	5317538	51	5404826	2702413	3698345.242	5317538	87288	0	0	0	0	0	0	0	0	0	80	28	0.555059497	0.185019832	0	6	2.4	3.286335345	10.8	0	0	0	1	0	0	0	0	0	3	4	0	80	0	0	0	0	0	0	3	12	1	0	29200	29200	2	20	0	0	0	0	0	0	0	0	BENIGN
443	111342933	36	45	17880	29604	3049	0	496.6666667	1055.641904	3437	0	657.8666667	861.8354251	426.4662222	0.727482183	1391786.662	3363335.042	10200000	1	111000000	3179871.486	4541189.322	10300000	13	111000000	2529444.841	4254329.738	10300000	1	0	0	0	0	1160	1448	0.323325415	0.404156769	0	3437	579.0731707	946.3635506	895603.9699	0	0	0	1	0	0	0	0	1	586.2222222	496.6666667	657.8666667	1160	0	0	0	0	0	0	36	17880	45	29604	29200	2296	11	32	449176.7273	1061758.821	3623236	47366	9668596.182	1224855.615	10200000	6087312	BENIGN
123	113	2	2	96	96	48	48	48	0	48	48	48	0	1699115.044	35398.23009	37.66666667	59.18051481	106	3	4	4	0	4	4	3	3	0	3	3	0	0	0	0	64	64	17699.11504	17699.11504	48	48	48	0	0	0	0	0	0	0	0	0	0	1	60	48	48	64	0	0	0	0	0	0	2	96	2	96	-1	-1	1	32	0	0	0	0	0	0	0	0	BENIGN
49645	1	2	0	12	0	6	6	6	0	0	0	0	0	12000000	2000000	1	0	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	40	0	2000000	0	6	6	6	0	0	0	0	0	0	1	0	0	0	0	9	6	0	40	0	0	0	0	0	0	2	12	0	0	372	-1	1	20	0	0	0	0	0	0	0	0	BENIGN
53	31534	2	2	60	344	30	30	30	0	172	172	172	0	12811.56847	126.8472125	10511.33333	18204.43134	31532	1	1	1	0	1	1	1	1	0	1	1	0	0	0	0	64	80	63.42360627	63.42360627	30	172	86.8	77.77660317	6049.2	0	0	0	0	0	0	0	0	1	108.5	30	172	64	0	0	0	0	0	0	2	60	2	344	-1	-1	1	32	0	0	0	0	0	0	0	0	BENIGN
53115	62	1	1	6	6	6	6	6	0	6	6	6	0	193548.3871	32258.06452	62	0	62	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	20	16129.03226	16129.03226	6	6	6	0	0	0	0	0	0	1	1	0	0	1	9	6	6	20	0	0	0	0	0	0	1	6	1	6	58	256	0	20	0	0	0	0	0	0	0	0	BENIGN
53	60962	2	2	88	164	44	44	44	0	82	82	82	0	4133.722647	65.61464519	20320.66667	35151.40131	60910	3	49	49	0	49	49	3	3	0	3	3	0	0	0	0	64	64	32.80732259	32.80732259	44	82	59.2	20.81345719	433.2	0	0	0	0	0	0	0	0	1	74	44	82	64	0	0	0	0	0	0	2	88	2	164	-1	-1	1	32	0	0	0	0	0	0	0	0	BENIGN
80	84528084	6	7	738	11595	363	0	123	185.9225645	5792	0	1656.428571	2120.732252	145.9041707	0.153795039	7044007	24300000	84100000	2	84400000	16900000	37600000	84100000	2	84500000	14100000	34300000	84100000	46	0	0	0	0	176	232	0.070982326	0.082812713	0	5792	881.3571429	1654.362559	2736915.478	1	0	0	0	0	0	0	0	1	949.1538462	123	1656.428571	176	0	0	0	0	0	0	6	738	7	11595	0	235	3	20	11024	0	11024	11024	84100000	0	84100000	84100000	DoS Hulk
80	10570	3	6	377	11595	377	0	125.6666667	217.6610515	5792	0	1932.5	2181.008184	1132639.546	851.4664144	1321.25	3477.219774	9925	5	9992	4996	7058.33989	9987	5	10508	2101.6	4417.70832	10003	46	0	0	0	0	104	200	283.8221381	567.6442763	0	5792	1197.2	1885.634924	3555619.067	0	0	0	1	0	0	0	0	2	1330.222222	125.6666667	1932.5	104	0	0	0	0	0	0	3	377	6	11595	29200	235	1	32	0	0	0	0	0	0	0	0	DoS Hulk
53	30920	4	4	172	396	43	43	43	0	99	99	99	0	18369.98706	258.7322122	4417.142857	11624.50628	30779	1	30785	10261.66667	17768.53188	30779	3	98	32.66666667	27.42869544	49	1	0	0	0	0	80	80	129.3661061	129.3661061	43	99	67.88888889	29.51459149	871.1111111	0	0	0	0	0	0	0	0	1	76.375	43	99	80	0	0	0	0	0	0	4	172	4	396	-1	-1	3	20	0	0	0	0	0	0	0	0	BENIGN
53	179	2	2	64	158	32	32	32	0	79	79	79	0	1240223.464	22346.36872	59.66666667	101.6136474	177	1	1	1	0	1	1	1	1	0	1	1	0	0	0	0	64	64	11173.18436	11173.18436	32	79	50.8	25.7429602	662.7	0	0	0	0	0	0	0	0	1	63.5	32	79	64	0	0	0	0	0	0	2	64	2	158	-1	-1	1	32	0	0	0	0	0	0	0	0	BENIGN
53	395555	2	2	52	154	26	26	26	0	77	77	77	0	520.7872483	10.11237375	131851.6667	228329.6195	395504	3	48	48	0	48	48	3	3	0	3	3	0	0	0	0	40	40	5.056186877	5.056186877	26	77	46.4	27.93385043	780.3	0	0	0	0	0	0	0	0	1	58	26	77	40	0	0	0	0	0	0	2	52	2	154	-1	-1	1	20	0	0	0	0	0	0	0	0	BENIGN
123	66021478	2	2	96	96	48	48	48	0	48	48	48	0	2.908144528	0.060586344	22000000	38100000	66000000	23740	66000000	66000000	0	66000000	66000000	66000000	66000000	0	66000000	66000000	0	0	0	0	64	40	0.030293172	0.030293172	48	48	48	0	0	0	0	0	0	0	0	0	0	1	60	48	48	64	0	0	0	0	0	0	2	96	2	96	-1	-1	1	32	23791	0	23791	23791	66000000	0	66000000	66000000	BENIGN
443	5656597	10	8	342	6544	185	0	34.2	66.13588705	1448	0	818	692.9827868	1217.339683	3.182125225	332741	1324990.59	5474075	4	5656597	628510.7778	1817257.326	5474075	4	109862	15694.57143	27566.15979	71027	49	0	0	0	0	328	264	1.767847347	1.414277878	0	1448	362.4210526	590.1976426	348333.2573	0	0	0	1	0	0	0	0	0	382.5555556	34.2	818	328	0	0	0	0	0	0	10	342	8	6544	29200	118	3	32	182518	0	182518	182518	5474075	0	5474075	5474075	BENIGN
138	23	13	0	3029	0	233	233	233	0	0	0	0	0	132000000	565217.3913	1.916666667	1.378954369	6	1	23	1.916666667	1.378954369	6	1	0	0	0	0	0	0	0	0	0	416	0	565217.3913	0	233	233	233	0	0	0	0	0	0	0	0	0	0	0	250.9230769	233	0	416	0	0	0	0	0	0	13	3029	0	0	-1	-1	12	32	0	0	0	0	0	0	0	0	BENIGN
80	86132467	6	7	358	11595	346	0	59.66666667	140.3049061	5792	0	1656.428571	2429.118623	138.7746156	0.150930311	7177705.583	24500000	85100000	3	86100000	17200000	38000000	85100000	410	86100000	14400000	35200000	86100000	3	0	0	0	0	184	232	0.069660143	0.081270167	0	5792	854.2142857	1850.452509	3424174.489	1	0	0	0	0	0	0	0	1	919.9230769	59.66666667	1656.428571	184	0	0	0	0	0	0	6	358	7	11595	0	235	2	20	11965	0	11965	11965	85100000	0	85100000	85100000	DoS Hulk
80	4	2	0	0	0	0	0	0	0	0	0	0	0	0	500000	4	0	4	4	4	4	0	4	4	0	0	0	0	0	0	0	0	0	64	0	500000	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	64	0	0	0	0	0	0	2	0	0	0	274	-1	0	32	0	0	0	0	0	0	0	0	DoS Hulk
53	216	2	2	70	264	35	35	35	0	132	132	132	0	1546296.296	18518.51852	72	40.70626487	119	48	49	49	0	49	49	48	48	0	48	48	0	0	0	0	88	88	9259.259259	9259.259259	35	132	73.8	53.12908808	2822.7	0	0	0	0	0	0	0	0	1	92.25	35	132	88	0	0	0	0	0	0	2	70	2	264	-1	-1	1	44	0	0	0	0	0	0	0	0	BENIGN
80	3157504	3	3	6	6	6	0	2	3.464101615	6	0	2	3.464101615	3.800470245	1.900235122	631500.8	913252.4515	2024065	26	1133439	566719.5	768743.158	1110303	23136	3134432	1567216	646118.8213	2024091	1110341	0	0	0	0	84	84	0.950117561	0.950117561	0	6	1.714285714	2.927700219	8.571428571	0	0	0	1	0	0	0	0	1	2	2	2	84	0	0	0	0	0	0	3	6	3	6	8192	29	1	20	0	0	0	0	0	0	0	0	BENIGN
389	44571	20	11	2844	6344	1305	0	142.2	398.1480285	2910	0	576.7272727	954.8383204	206143.0078	695.5195082	1485.7	7553.305	41446	1	44571	2345.842105	9475.952689	41446	1	44452	4445.2	13197.00948	41972	3	0	0	0	0	664	368	448.7222634	246.7972448	0	2910	287.125	661.2341223	437230.5645	0	0	0	1	0	0	0	0	0	296.3870968	142.2	576.7272727	664	0	0	0	0	0	0	20	2844	11	6344	65535	2076	8	32	0	0	0	0	0	0	0	0	BENIGN
53	196	2	2	60	344	30	30	30	0	172	172	172	0	2061224.49	20408.16327	65.33333333	110.5637071	193	1	1	1	0	1	1	2	2	0	2	2	0	0	0	0	40	64	10204.08163	10204.08163	30	172	86.8	77.77660317	6049.2	0	0	0	0	0	0	0	0	1	108.5	30	172	40	0	0	0	0	0	0	2	60	2	344	-1	-1	1	20	0	0	0	0	0	0	0	0	BENIGN
443	11044132	9	12	2332	7109	1733	0	259.1111111	566.8375968	1451	0	592.4166667	708.3882421	854.8430968	1.901462243	552206.6	2232298.19	9996741	4	10100000	1263002	3528986.162	9996741	167	11000000	1001887.455	3003344.729	10000000	4	0	0	0	0	204	260	0.81491239	1.086549853	0	1733	429.1363636	649.3459197	421650.1234	0	0	0	1	0	0	0	0	1	449.5714286	259.1111111	592.4166667	204	0	0	0	0	0	0	9	2332	12	7109	8192	16060	7	20	107275	0	107275	107275	9996741	0	9996741	9996741	BENIGN
80	3	2	0	0	0	0	0	0	0	0	0	0	0	0	666666.6667	3	0	3	3	3	3	0	3	3	0	0	0	0	0	0	0	0	0	64	0	666666.6667	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	64	0	0	0	0	0	0	2	0	0	0	251	-1	0	32	0	0	0	0	0	0	0	0	DoS Hulk
80	118395393	67	101	25151	143580	2598	0	375.3880597	767.7991956	4344	0	1421.584158	1034.933749	1425.148359	1.418974132	708954.4491	2515451.082	10000000	1	118000000	1793869.591	3776091.727	10000000	48	113000000	1130856.83	3152217.751	10000000	48	0	0	0	0	2152	3240	0.565900398	0.853073734	0	4344	998.408284	1066.555501	1137540.636	0	0	0	1	0	0	0	0	1	1004.35119	375.3880597	1421.584158	2152	0	0	0	0	0	0	67	25151	101	143580	29200	2715	15	32	258771	781303.6126	2614490	22978	10000000	6737.045456	10000000	10000000	BENIGN
53	24066	2	2	80	452	40	40	40	0	226	226	226	0	22105.87551	166.2095903	8022	13888.44941	24059	3	3	3	0	3	3	4	4	0	4	4	0	0	0	0	64	64	83.10479515	83.10479515	40	226	114.4	101.8763957	10378.8	0	0	0	0	0	0	0	0	1	143	40	226	64	0	0	0	0	0	0	2	80	2	452	-1	-1	1	32	0	0	0	0	0	0	0	0	BENIGN
443	10590980	14	14	717	16418	371	0	51.21428571	111.2932222	2896	0	1172.714286	1018.737864	1617.886164	2.643759123	392258.5185	1892526.391	9858053	4	732923	56378.69231	72968.37332	173350	172	10400000	801496.8462	2722063.308	9858059	4	0	0	0	0	456	456	1.321879562	1.321879562	0	2896	590.862069	902.7476203	814953.266	0	0	0	1	0	0	0	0	1	611.9642857	51.21428571	1172.714286	456	0	0	0	0	0	0	14	717	14	16418	29200	252	3	32	732923	0	732923	732923	9858053	0	9858053	9858053	BENIGN
80	86024103	8	5	304	11595	304	0	38	107.4802307	8688	0	2319	3774.237539	138.321698	0.151120437	7168675.25	24800000	85900000	0	85900000	12300000	32500000	85900000	0	148517	37129.25	64464.8938	133251	84	0	0	0	0	264	168	0.092997192	0.058123245	0	8688	849.9285714	2383.394427	5680568.995	0	0	0	0	1	0	0	0	0	915.3076923	38	2319	264	0	0	0	0	0	0	8	304	5	11595	251	235	1	32	1004	0	1004	1004	85900000	0	85900000	85900000	DoS Hulk
80	85641170	9	7	652	11595	323	0	72.44444444	142.0652237	4344	0	1656.428571	1757.579003	143.0036512	0.186826032	5709411.333	22000000	85400000	1	85600000	10700000	30200000	85400000	1	227513	37918.83333	92444.9294	226621	13	0	0	0	0	284	232	0.105089643	0.081736389	0	4344	720.4117647	1349.226726	1820412.757	0	0	0	0	1	0	0	0	0	765.4375	72.44444444	1656.428571	284	0	0	0	0	0	0	9	652	7	11595	274	235	3	20	999	0	999	999	85400000	0	85400000	85400000	DoS Hulk
80	1	2	0	0	0	0	0	0	0	0	0	0	0	0	2000000	1	0	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	64	0	2000000	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	64	0	0	0	0	0	0	2	0	0	0	251	-1	0	32	0	0	0	0	0	0	0	0	DoS Hulk
443	4114583	5	1	135	46	46	6	27	20.1246118	46	46	46	0	43.98987698	1.458227966	822916.6	1710475.247	3879398	3	4114583	1028645.75	1903559.031	3879398	3	0	0	0	0	0	1	0	0	0	100	20	1.215189972	0.243037994	6	46	32.42857143	18.86670032	355.952381	0	1	0	0	1	0	0	0	0	37.83333333	27	46	100	0	0	0	0	0	0	5	135	1	46	16537	360	4	20	0	0	0	0	0	0	0	0	BENIGN
443	397564	7	10	951	3383	619	0	135.8571429	225.569227	1563	0	338.3	624.8137589	10901.38946	42.7604109	24847.75	65087.15522	264685	3	368605	61434.16667	100192.9429	264685	3436	369379	41042.11111	95785.81196	293144	3	0	0	0	0	152	208	17.60722802	25.15318288	0	1563	240.7777778	488.0306832	238173.9477	0	0	0	1	0	0	0	0	1	254.9411765	135.8571429	338.3	152	0	0	0	0	0	0	7	951	10	3383	8192	5313	6	20	0	0	0	0	0	0	0	0	BENIGN
80	31682821	5	3	397	2173	397	0	79.4	177.5437974	2173	0	724.3333333	1254.582135	81.11651421	0.252502768	4526117.286	11900000	31600000	29	31700000	7920705.25	15800000	31600000	273	37422	18711	25570.39542	36792	630	0	0	0	0	172	104	0.15781423	0.094688538	0	2173	285.5555556	719.8663263	518207.5278	0	0	0	1	0	0	0	0	0	321.25	79.4	724.3333333	172	0	0	0	0	0	0	5	397	3	2173	65535	340	1	32	0	0	0	0	0	0	0	0	BENIGN
80	59099387	2	0	0	0	0	0	0	0	0	0	0	0	0	0.033841299	59100000	0	59100000	59100000	59100000	59100000	0	59100000	59100000	0	0	0	0	0	0	0	0	0	64	0	0.033841299	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	64	0	0	0	0	0	0	2	0	0	0	284	-1	0	32	0	0	0	0	59100000	0	59100000	59100000	DoS GoldenEye
443	115816490	65	83	1030	156367	106	6	15.84615385	29.39453115	4380	46	1883.939759	830.2382754	1359.020637	1.277883659	787867.2789	4821861.875	33800000	2	116000000	1809632.453	7211341.498	33800000	117	116000000	1412057.646	6419514.685	33900000	42	1	0	0	0	1300	1660	0.561232688	0.716650971	6	4380	1056.66443	1117.482587	1248767.333	0	1	0	0	1	0	0	0	1	1063.804054	15.84615385	1883.939759	1300	0	0	0	0	0	0	65	1030	83	156367	252	512	64	20	172395	108465.43	304264	77685	28800000	7623246.861	33800000	17700000	BENIGN
80	0	2	0	0	0	0	0	0	0	0	0	0	0	NaN	Infinity	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	64	0	0	0	0	0	0	2	0	0	0	251	-1	0	32	0	0	0	0	0	0	0	0	DoS Hulk
53	79362	4	2	156	134	39	39	39	0	67	67	67	0	3654.141781	75.60293339	15872.4	22554.99117	48309	3	31050	10350	17880.84067	30997	4	3	3	0	3	3	0	0	0	0	80	40	50.4019556	25.2009778	39	67	47	13.66260102	186.6666667	0	0	0	0	0	0	0	0	0	54.83333333	39	67	80	0	0	0	0	0	0	4	156	2	134	-1	-1	3	20	0	0	0	0	0	0	0	0	BENIGN
53	69231	1	1	43	99	43	43	43	0	99	99	99	0	2051.104274	28.88879259	69231	0	69231	69231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	20	14.4443963	14.4443963	43	99	61.66666667	32.33161507	1045.333333	0	0	0	0	0	0	0	0	1	92.5	43	99	20	0	0	0	0	0	0	1	43	1	99	-1	-1	0	20	0	0	0	0	0	0	0	0	BENIGN
53	24065762	2	2	93	365	54	39	46.5	10.60660172	295	70	182.5	159.0990258	19.0311863	0.166211234	8021920.667	13800000	24000000	30568	24000000	24000000	0	24000000	24000000	24000000	24000000	0	24000000	24000000	0	0	0	0	40	40	0.083105617	0.083105617	39	295	102.4	108.2233801	11712.3	0	0	0	0	0	0	0	0	1	128	46.5	182.5	40	0	0	0	0	0	0	2	93	2	365	-1	-1	1	20	30568	0	30568	30568	24000000	0	24000000	24000000	BENIGN
80	4473	3	6	357	11595	357	0	119	206.1140461	5792	0	1932.5	2534.051598	2672032.193	2012.072435	559.125	1283.310389	3727	2	3934	1967	2508.81486	3741	193	4459	891.8	1696.078919	3922	47	0	0	0	0	104	200	670.6908115	1341.381623	0	5792	1195.2	2117.567882	4484093.733	0	0	0	1	0	0	0	0	2	1328	119	1932.5	104	0	0	0	0	0	0	3	357	6	11595	29200	235	1	32	0	0	0	0	0	0	0	0	DoS Hulk
49793	5	3	0	83	0	46	6	27.66666667	20.20725942	0	0	0	0	16600000	600000	2.5	0.707106781	3	2	5	2.5	0.707106781	3	2	0	0	0	0	0	1	0	0	0	60	0	600000	0	6	46	32.25	18.87458609	356.25	0	1	0	0	1	0	0	0	0	43	27.66666667	0	60	0	0	0	0	0	0	3	83	0	0	115	-1	2	20	0	0	0	0	0	0	0	0	BENIGN
80	11148304	7	4	516	11632	516	0	73.71428571	195.0296681	11632	0	2908	5816	1089.672474	0.986697169	1114830.4	2363479.529	6142198	1	6150690	1025115	2510134.247	6148905	1	11100000	3716088.333	3267356.504	6142198	812	0	0	0	0	232	136	0.627898199	0.358798971	0	11632	1012.333333	3347.615904	11200000	0	0	0	1	0	0	0	0	0	1104.363636	73.71428571	2908	232	0	0	0	0	0	0	7	516	4	11632	29200	235	1	32	851	0	851	851	6142198	0	6142198	6142198	DoS GoldenEye
38670	1172	3	0	31	0	31	0	10.33333333	17.89785834	0	0	0	0	26450.51195	2559.726962	586	759.432683	1123	49	1172	586	759.432683	1123	49	0	0	0	0	0	0	0	0	0	96	0	2559.726962	0	0	31	7.75	15.5	240.25	0	0	0	0	1	0	0	0	0	10.33333333	10.33333333	0	96	0	0	0	0	0	0	3	31	0	0	9565	-1	1	32	0	0	0	0	0	0	0	0	BENIGN
44428	272	3	0	31	0	31	0	10.33333333	17.89785834	0	0	0	0	113970.5882	11029.41176	136	124.4507935	224	48	272	136	124.4507935	224	48	0	0	0	0	0	0	0	0	0	96	0	11029.41176	0	0	31	7.75	15.5	240.25	0	0	0	0	1	0	0	0	0	10.33333333	10.33333333	0	96	0	0	0	0	0	0	3	31	0	0	63	-1	1	32	0	0	0	0	0	0	0	0	BENIGN
443	5372953	9	6	385	3909	192	0	42.77777778	77.13588299	1418	0	651.5	656.3400795	799.1880815	2.791760881	383782.3571	1391404.153	5217720	4	5372953	671619.125	1837092.855	5217720	4	81507	16301.4	21724.20179	42692	49	0	0	0	0	296	200	1.675056529	1.116704352	0	1418	268.375	490.7335835	240819.45	0	0	0	1	0	0	0	0	0	286.2666667	42.77777778	651.5	296	0	0	0	0	0	0	9	385	6	3909	29200	349	3	32	155229	0	155229	155229	5217720	0	5217720	5217720	BENIGN
80	44209457	45	57	552	103315	277	0	12.26666667	57.5213004	3305	0	1812.54386	1018.791407	2349.429444	2.307198661	437717.396	2006420.35	10200000	5	40900000	929712.5909	2951420.862	10200000	49	44200000	789045.4107	2659221.174	10200000	48	0	0	0	0	1448	1832	1.017881762	1.289316899	0	3305	1008.417476	1174.894393	1380376.834	0	0	0	1	0	0	0	0	1	1018.303922	12.26666667	1812.54386	1448	0	0	0	0	0	0	45	552	57	103315	29200	972	2	32	88891.75	131648.2122	286364	22915	10100000	102708.9779	10200000	10000000	BENIGN
53	170	2	2	138	234	69	69	69	0	117	117	117	0	2188235.294	23529.41176	56.66666667	92.08872533	163	3	3	3	0	3	3	4	4	0	4	4	0	0	0	0	64	64	11764.70588	11764.70588	69	117	88.2	26.29068276	691.2	0	0	0	0	0	0	0	0	1	110.25	69	117	64	0	0	0	0	0	0	2	138	2	234	-1	-1	1	32	0	0	0	0	0	0	0	0	BENIGN
57180	23433	3	0	18	0	6	6	6	0	0	0	0	0	768.1474843	128.0245807	11716.5	16566.80478	23431	2	23433	11716.5	16566.80478	23431	2	0	0	0	0	0	0	0	0	0	60	0	128.0245807	0	6	6	6	0	0	0	0	0	0	1	0	0	0	0	8	6	0	60	0	0	0	0	0	0	3	18	0	0	16384	-1	2	20	0	0	0	0	0	0	0	0	BENIGN
53	253	2	2	70	126	35	35	35	0	63	63	63	0	774703.5573	15810.27668	84.33333333	106.4910012	204	0	0	0	0	0	0	49	49	0	49	49	0	0	0	0	64	64	7905.13834	7905.13834	35	63	46.2	15.33623161	235.2	0	0	0	0	0	0	0	0	1	57.75	35	63	64	0	0	0	0	0	0	2	70	2	126	-1	-1	1	32	0	0	0	0	0	0	0	0	BENIGN
80	45148746	2	0	0	0	0	0	0	0	0	0	0	0	0	0.044298019	45100000	0	45100000	45100000	45100000	45100000	0	45100000	45100000	0	0	0	0	0	0	0	0	0	64	0	0.044298019	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	64	0	0	0	0	0	0	2	0	0	0	284	-1	0	32	0	0	0	0	45100000	0	45100000	45100000	DoS GoldenEye
80	103680743	15	3	2541	6	231	0	169.4	105.7374106	6	0	2	3.464101615	24.56579618	0.173609867	6098867.235	12900000	51300000	43	104000000	7405762.143	13900000	51300000	390	103000000	51300000	28200000	71300000	31400000	0	0	0	0	496	100	0.144674889	0.028934978	0	231	134.0526316	116.8034787	13643.05263	0	0	0	1	0	0	0	0	0	141.5	169.4	2	496	0	0	0	0	0	0	15	2541	3	6	29200	0	11	32	3705126.5	5238756.859	7409487	766	19300000	18800000	51300000	5741684	DoS slowloris
80	98282232	6	8	398	11595	380	0	66.33333333	153.6927671	5792	0	1449.375	2046.673464	122.0261257	0.142446907	7560171.692	27300000	98300000	17	98300000	19700000	43900000	98300000	978	98300000	14000000	37100000	98300000	47	0	0	0	0	164	264	0.061048675	0.081398233	0	5792	799.9333333	1618.503562	2619553.781	1	0	0	0	0	0	0	0	1	857.0714286	66.33333333	1449.375	164	0	0	0	0	0	0	6	398	8	11595	0	235	3	20	11011	0	11011	11011	98300000	0	98300000	98300000	DoS Hulk
53	48606	1	1	41	191	41	41	41	0	191	191	191	0	4773.073283	41.14718348	48606	0	48606	48606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	20	20.57359174	20.57359174	41	191	91	86.60254038	7500	0	0	0	0	0	0	0	0	1	136.5	41	191	20	0	0	0	0	0	0	1	41	1	191	-1	-1	0	20	0	0	0	0	0	0	0	0	BENIGN
80	84250087	6	6	300	11595	300	0	50	122.4744871	5792	0	1932.5	2181.008184	141.1867978	0.142433087	7659098.818	25400000	84100000	1	84100000	16800000	37600000	84100000	1	147454	29490.8	59270.53398	135112	46	0	0	0	0	200	200	0.071216544	0.071216544	0	5792	915	1717.493231	2949783	0	0	0	0	1	0	0	0	1	991.25	50	1932.5	200	0	0	0	0	0	0	6	300	6	11595	251	235	1	32	4	0	4	4	84100000	0	84100000	84100000	DoS Hulk
40152	776	3	1	31	6	31	0	10.33333333	17.89785834	6	6	6	0	47680.41237	5154.639175	258.6666667	395.2535051	714	4	718	359	502.0458146	714	4	0	0	0	0	0	0	0	0	0	96	20	3865.979381	1288.659794	0	31	7.4	13.44618905	180.8	0	0	0	0	1	0	0	0	0	9.25	10.33333333	6	96	0	0	0	0	0	0	3	31	1	6	3382	0	1	32	0	0	0	0	0	0	0	0	BENIGN
53	31114	1	1	39	101	39	39	39	0	101	101	101	0	4499.582182	64.27974545	31114	0	31114	31114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	32	32.13987273	32.13987273	39	101	59.66666667	35.79571669	1281.333333	0	0	0	0	0	0	0	0	1	89.5	39	101	32	0	0	0	0	0	0	1	39	1	101	-1	-1	0	32	0	0	0	0	0	0	0	0	BENIGN
53	225317	1	1	48	142	48	48	48	0	142	142	142	0	843.2563899	8.876383051	225317	0	225317	225317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	20	4.438191526	4.438191526	48	142	79.33333333	54.2709253	2945.333333	0	0	0	0	0	0	0	0	1	119	48	142	32	0	0	0	0	0	0	1	48	1	142	-1	-1	0	32	0	0	0	0	0	0	0	0	BENIGN
443	128365	10	8	509	4158	205	0	50.9	80.3650698	1418	0	519.75	631.1401814	36357.26249	140.2251393	7550.882353	14050.97256	36920	1	128365	14262.77778	19428.09341	46158	1	91004	13000.57143	19361.51084	44165	1	0	0	0	0	328	264	77.90285514	62.32228411	0	1418	245.6315789	464.7076991	215953.2456	0	0	0	1	0	0	0	0	0	259.2777778	50.9	519.75	328	0	0	0	0	0	0	10	509	8	4158	29200	340	4	32	0	0	0	0	0	0	0	0	BENIGN
80	8562014	5	4	311	3525	311	0	62.2	139.0834282	3525	0	881.25	1762.5	448.0254295	1.051154553	1070251.75	2018039.836	5000193	68	3561821	890455.25	1779892.501	3560294	447	8561946	2853982	2573743.976	5001498	1098	0	0	0	0	168	136	0.583974752	0.467179801	0	3525	383.6	1108.09428	1227872.933	0	0	0	1	0	0	0	0	0	426.2222222	62.2	881.25	168	0	0	0	0	0	0	5	311	4	3525	29200	235	1	32	0	0	0	0	0	0	0	0	DoS GoldenEye
